SourceID,Source,AttributionComposerID,Target
75,1504/1,1,Anonymous
75,1504/1,1,Anonymous
75,1504/1,1,Anonymous
75,1504/1,1,Anonymous
75,1504/1,1,Anonymous
75,1504/1,1,Anonymous
75,1504/1,8,Desprez
75,1504/1,8,Desprez
75,1504/1,8,Desprez
75,1504/1,8,Desprez
75,1504/1,15,Brumel
75,1504/1,47,Craen
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,1,Anonymous
72,1504/3,5,La Rue
72,1504/3,8,Desprez
72,1504/3,8,Desprez
72,1504/3,8,Desprez
72,1504/3,8,Desprez
72,1504/3,8,Desprez
72,1504/3,8,Desprez
72,1504/3,12,Ockeghem
72,1504/3,12,Ockeghem
72,1504/3,12,Ockeghem
72,1504/3,13,Obrecht
72,1504/3,13,Obrecht
72,1504/3,13,Obrecht
72,1504/3,13,Obrecht
72,1504/3,14,Agricola
72,1504/3,14,Agricola
72,1504/3,14,Agricola
72,1504/3,14,Agricola
72,1504/3,14,Agricola
72,1504/3,14,Agricola
72,1504/3,14,Agricola
72,1504/3,14,Agricola
72,1504/3,14,Agricola
72,1504/3,15,Brumel
72,1504/3,18,Orto
72,1504/3,20,Compère
72,1504/3,20,Compère
72,1504/3,20,Compère
72,1504/3,20,Compère
72,1504/3,25,Isaac
72,1504/3,25,Isaac
72,1504/3,30,Forestier
72,1504/3,34,Busnoys
72,1504/3,34,Busnoys
72,1504/3,35,Regis
72,1504/3,40,Ghiselin
72,1504/3,40,Ghiselin
72,1504/3,40,Ghiselin
72,1504/3,40,Ghiselin
72,1504/3,40,Ghiselin
72,1504/3,40,Ghiselin
72,1504/3,47,Craen
72,1504/3,67,Molinet
72,1504/3,70,Reingot
72,1504/3,75,Japart
72,1504/3,75,Japart
72,1504/3,75,Japart
72,1504/3,75,Japart
72,1504/3,75,Japart
72,1504/3,75,Japart
72,1504/3,75,Japart
72,1504/3,75,Japart
72,1504/3,80,Stokem
72,1504/3,80,Stokem
72,1504/3,80,Stokem
72,1504/3,81,Tadinghen
72,1504/3,86,Martini
72,1504/3,86,Martini
72,1504/3,86,Martini
72,1504/3,91,Gregoire
72,1504/3,92,Stappen
72,1504/3,92,Stappen
72,1504/3,92,Stappen
72,1504/3,93,Infantis?
72,1504/3,94,Fortuila?
72,1504/3,95,Pinarol
72,1504/3,96,Basiron
72,1504/3,97,Wilde
72,1504/3,98,Lapicida
72,1504/3,99,Hanart
86,1504/4,8,Desprez
86,1504/4,117,Pesenti
86,1504/4,126,Brocco
86,1504/4,126,Brocco
86,1504/4,127,Cara
86,1504/4,127,Cara
86,1504/4,127,Cara
86,1504/4,127,Cara
86,1504/4,127,Cara
86,1504/4,127,Cara
86,1504/4,127,Cara
86,1504/4,127,Cara
86,1504/4,127,Cara
86,1504/4,127,Cara
86,1504/4,127,Cara
86,1504/4,127,Cara
86,1504/4,127,Cara
86,1504/4,127,Cara
86,1504/4,127,Cara
86,1504/4,127,Cara
86,1504/4,128,Tromboncino
86,1504/4,128,Tromboncino
86,1504/4,128,Tromboncino
86,1504/4,128,Tromboncino
86,1504/4,128,Tromboncino
86,1504/4,128,Tromboncino
86,1504/4,128,Tromboncino
86,1504/4,128,Tromboncino
86,1504/4,128,Tromboncino
86,1504/4,128,Tromboncino
86,1504/4,128,Tromboncino
86,1504/4,128,Tromboncino
86,1504/4,128,Tromboncino
86,1504/4,128,Tromboncino
86,1504/4,129,Antonio?
86,1504/4,130,La Porta
86,1504/4,131,Lurano
86,1504/4,132,Ana
86,1504/4,133,Luppatus?
86,1504/4,134,Capreolus?
86,1504/4,135,Michael?
86,1504/4,135,Michael?
86,1504/4,135,Michael?
86,1504/4,135,Michael?
86,1504/4,135,Michael?
86,1504/4,135,Michael?
86,1504/4,135,Michael?
86,1504/4,135,Michael?
86,1504/4,135,Michael?
86,1504/4,135,Michael?
86,1504/4,135,Michael?
86,1504/4,135,Michael?
86,1504/4,135,Michael?
86,1504/4,135,Michael?
86,1504/4,135,Michael?
86,1504/4,135,Michael?
86,1504/4,135,Michael?
86,1504/4,135,Michael?
86,1504/4,135,Michael?
86,1504/4,135,Michael?
86,1504/4,135,Michael?
86,1504/4,135,Michael?
77,1505/2,1,Anonymous
77,1505/2,1,Anonymous
77,1505/2,1,Anonymous
77,1505/2,1,Anonymous
77,1505/2,1,Anonymous
77,1505/2,1,Anonymous
77,1505/2,1,Anonymous
77,1505/2,1,Anonymous
77,1505/2,1,Anonymous
77,1505/2,1,Anonymous
77,1505/2,5,La Rue
77,1505/2,8,Desprez
77,1505/2,8,Desprez
77,1505/2,8,Desprez
77,1505/2,8,Desprez
77,1505/2,13,Obrecht
77,1505/2,13,Obrecht
77,1505/2,13,Obrecht
77,1505/2,13,Obrecht
77,1505/2,14,Agricola
77,1505/2,15,Brumel
77,1505/2,15,Brumel
77,1505/2,15,Brumel
77,1505/2,15,Brumel
77,1505/2,15,Brumel
77,1505/2,19,Weerbeke
77,1505/2,19,Weerbeke
77,1505/2,19,Weerbeke
77,1505/2,28,Mouton
77,1505/2,28,Mouton
77,1505/2,38,Petit
77,1505/2,40,Ghiselin
77,1505/2,40,Ghiselin
77,1505/2,40,Ghiselin
77,1505/2,40,Ghiselin
77,1505/2,40,Ghiselin
77,1505/2,78,Bulkyn
77,1505/2,86,Martini
77,1505/2,86,Martini
77,1505/2,96,Basiron
77,1505/2,98,Lapicida
77,1505/2,98,Lapicida
77,1505/2,123,Turplin?
77,1505/2,124,Clibano
77,1505/2,125,Aulen
202,1508/1,7,Pipelare
202,1508/1,8,Desprez
202,1508/1,8,Desprez
202,1508/1,8,Desprez
202,1508/1,13,Obrecht
202,1508/1,13,Obrecht
202,1508/1,13,Obrecht
202,1508/1,13,Obrecht
202,1508/1,19,Weerbeke
202,1508/1,25,Isaac
202,1508/1,25,Isaac
202,1508/1,25,Isaac
202,1508/1,35,Regis
202,1508/1,35,Regis
202,1508/1,35,Regis
202,1508/1,35,Regis
202,1508/1,92,Stappen
202,1508/1,470,Dinisset
222,1520/4,1,Anonymous
222,1520/4,1,Anonymous
222,1520/4,1,Anonymous
222,1520/4,1,Anonymous
222,1520/4,5,La Rue
222,1520/4,8,Desprez
222,1520/4,8,Desprez
222,1520/4,8,Desprez
222,1520/4,8,Desprez
222,1520/4,8,Desprez
222,1520/4,8,Desprez
222,1520/4,8,Desprez
222,1520/4,13,Obrecht
222,1520/4,25,Isaac
222,1520/4,25,Isaac
222,1520/4,25,Isaac
222,1520/4,25,Isaac
222,1520/4,25,Isaac
222,1520/4,28,Mouton
222,1520/4,110,Senfl
222,1520/4,110,Senfl
222,1520/4,110,Senfl
222,1520/4,110,Senfl
222,1520/4,110,Senfl
222,1520/4,110,Senfl
165,1539/2,5,La Rue
165,1539/2,5,La Rue
165,1539/2,5,La Rue
165,1539/2,8,Desprez
165,1539/2,8,Desprez
165,1539/2,8,Desprez
165,1539/2,8,Desprez
165,1539/2,8,Desprez
165,1539/2,13,Obrecht
165,1539/2,13,Obrecht
165,1539/2,15,Brumel
165,1539/2,25,Isaac
165,1539/2,25,Isaac
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,1,Anonymous
183,1542/8,5,La Rue
183,1542/8,5,La Rue
183,1542/8,5,La Rue
183,1542/8,7,Pipelare
183,1542/8,8,Desprez
183,1542/8,10,Sermisy
183,1542/8,13,Obrecht
183,1542/8,14,Agricola
183,1542/8,20,Compère
183,1542/8,20,Compère
183,1542/8,25,Isaac
183,1542/8,25,Isaac
183,1542/8,28,Mouton
183,1542/8,28,Mouton
183,1542/8,40,Ghiselin
183,1542/8,50,Willaert
183,1542/8,54,Moulu
183,1542/8,54,Moulu
183,1542/8,55,Bauldeweyn
183,1542/8,56,Richafort
183,1542/8,66,Rener
183,1542/8,69,Lebrun
183,1542/8,150,Walter (i)
183,1542/8,150,Walter (i)
183,1542/8,150,Walter (i)
183,1542/8,150,Walter (i)
183,1542/8,155,Dietrich
183,1542/8,155,Dietrich
183,1542/8,155,Dietrich
183,1542/8,155,Dietrich
183,1542/8,164,Ducis
183,1542/8,164,Ducis
183,1542/8,164,Ducis
183,1542/8,164,Ducis
183,1542/8,164,Ducis
183,1542/8,164,Ducis
183,1542/8,166,Stoltzer
183,1542/8,166,Stoltzer
183,1542/8,167,Bruck
183,1542/8,216,Forster
183,1542/8,224,Lemlin
183,1542/8,268,Layolle
183,1542/8,268,Layolle
183,1542/8,268,Layolle
183,1542/8,346,Billon
183,1542/8,386,Hofhaimer
183,1542/8,386,Hofhaimer
183,1542/8,386,Hofhaimer
183,1542/8,386,Hofhaimer
183,1542/8,404,Carler
183,1542/8,405,Penet
183,1542/8,406,Hungarus
183,1542/8,407,Sporer
137,1545/6,1,Anonymous
137,1545/6,1,Anonymous
137,1545/6,1,Anonymous
137,1545/6,1,Anonymous
137,1545/6,1,Anonymous
137,1545/6,1,Anonymous
137,1545/6,1,Anonymous
137,1545/6,1,Anonymous
137,1545/6,1,Anonymous
137,1545/6,1,Anonymous
137,1545/6,1,Anonymous
137,1545/6,1,Anonymous
137,1545/6,1,Anonymous
137,1545/6,1,Anonymous
137,1545/6,1,Anonymous
137,1545/6,1,Anonymous
137,1545/6,1,Anonymous
137,1545/6,1,Anonymous
137,1545/6,1,Anonymous
137,1545/6,1,Anonymous
137,1545/6,1,Anonymous
137,1545/6,1,Anonymous
137,1545/6,1,Anonymous
137,1545/6,4,Sampson
137,1545/6,5,La Rue
137,1545/6,5,La Rue
137,1545/6,5,La Rue
137,1545/6,5,La Rue
137,1545/6,7,Pipelare
137,1545/6,8,Desprez
137,1545/6,8,Desprez
137,1545/6,8,Desprez
137,1545/6,8,Desprez
137,1545/6,8,Desprez
137,1545/6,8,Desprez
137,1545/6,10,Sermisy
137,1545/6,10,Sermisy
137,1545/6,15,Brumel
137,1545/6,15,Brumel
137,1545/6,15,Brumel
137,1545/6,15,Brumel
137,1545/6,15,Brumel
137,1545/6,15,Brumel
137,1545/6,28,Mouton
137,1545/6,33,Févin
137,1545/6,33,Févin
137,1545/6,33,Févin
137,1545/6,33,Févin
137,1545/6,33,Févin
137,1545/6,33,Févin
137,1545/6,110,Senfl
137,1545/6,150,Walter (i)
137,1545/6,150,Walter (i)
137,1545/6,151,Roselli
137,1545/6,155,Dietrich
137,1545/6,155,Dietrich
137,1545/6,155,Dietrich
137,1545/6,166,Stoltzer
137,1545/6,166,Stoltzer
137,1545/6,166,Stoltzer
137,1545/6,166,Stoltzer
137,1545/6,173,Le Heurteur
137,1545/6,173,Le Heurteur
137,1545/6,201,Gardano
137,1545/6,201,Gardano
137,1545/6,201,Gardano
137,1545/6,201,Gardano
137,1545/6,201,Gardano
137,1545/6,201,Gardano
137,1545/6,201,Gardano
137,1545/6,201,Gardano
137,1545/6,201,Gardano
137,1545/6,201,Gardano
137,1545/6,201,Gardano
137,1545/6,201,Gardano
137,1545/6,201,Gardano
137,1545/6,201,Gardano
137,1545/6,201,Gardano
137,1545/6,201,Gardano
137,1545/6,201,Gardano
137,1545/6,201,Gardano
137,1545/6,201,Gardano
137,1545/6,201,Gardano
137,1545/6,201,Gardano
137,1545/6,201,Gardano
137,1545/6,202,Peletier
137,1545/6,202,Peletier
137,1545/6,211,Eckel
137,1545/6,216,Forster
137,1545/6,216,Forster
137,1545/6,224,Lemlin
137,1545/6,249,Stahel
137,1545/6,267,Greiter
137,1545/6,268,Layolle
137,1545/6,268,Layolle
137,1545/6,269,Voit
206,1549/16,1,Anonymous
206,1549/16,1,Anonymous
206,1549/16,1,Anonymous
206,1549/16,1,Anonymous
206,1549/16,1,Anonymous
206,1549/16,1,Anonymous
206,1549/16,1,Anonymous
206,1549/16,1,Anonymous
206,1549/16,1,Anonymous
206,1549/16,1,Anonymous
206,1549/16,1,Anonymous
206,1549/16,5,La Rue
206,1549/16,5,La Rue
206,1549/16,5,La Rue
206,1549/16,5,La Rue
206,1549/16,5,La Rue
206,1549/16,5,La Rue
206,1549/16,8,Desprez
206,1549/16,8,Desprez
206,1549/16,8,Desprez
206,1549/16,8,Desprez
206,1549/16,8,Desprez
206,1549/16,8,Desprez
206,1549/16,12,Ockeghem
206,1549/16,13,Obrecht
206,1549/16,14,Agricola
206,1549/16,15,Brumel
206,1549/16,15,Brumel
206,1549/16,15,Brumel
206,1549/16,20,Compère
206,1549/16,25,Isaac
206,1549/16,25,Isaac
206,1549/16,25,Isaac
206,1549/16,25,Isaac
206,1549/16,25,Isaac
206,1549/16,25,Isaac
206,1549/16,25,Isaac
206,1549/16,29,Gascongne
206,1549/16,29,Gascongne
206,1549/16,32,Divitis
206,1549/16,32,Divitis
206,1549/16,32,Divitis
206,1549/16,33,Févin
206,1549/16,33,Févin
206,1549/16,33,Févin
206,1549/16,33,Févin
206,1549/16,33,Févin
206,1549/16,33,Févin
206,1549/16,40,Ghiselin
206,1549/16,50,Willaert
206,1549/16,54,Moulu
206,1549/16,56,Richafort
206,1549/16,110,Senfl
206,1549/16,110,Senfl
206,1549/16,110,Senfl
206,1549/16,113,Maistre Jhan
206,1549/16,156,Mahu
206,1549/16,166,Stoltzer
206,1549/16,166,Stoltzer
206,1549/16,166,Stoltzer
206,1549/16,166,Stoltzer
206,1549/16,167,Bruck
206,1549/16,169,Jacotin
206,1549/16,173,Le Heurteur
206,1549/16,200,Rein
206,1549/16,200,Rein
206,1549/16,201,Gardano
206,1549/16,211,Eckel
206,1549/16,216,Forster
206,1549/16,220,Resinarius
206,1549/16,220,Resinarius
206,1549/16,220,Resinarius
206,1549/16,240,Susato
206,1549/16,245,Lupus
206,1549/16,249,Stahel
206,1549/16,252,Wüst
206,1549/16,261,Blanckenmüller
206,1549/16,356,Lasson
206,1549/16,365,Gosse
206,1549/16,480,Reuter
206,1549/16,481,Eustachio Romano
206,1549/16,481,Eustachio Romano
206,1549/16,481,Eustachio Romano
206,1549/16,487,Thamant
206,1549/16,487,Thamant
206,1549/16,487,Thamant
206,1549/16,487,Thamant
206,1549/16,487,Thamant
206,1549/16,487,Thamant
206,1549/16,487,Thamant
206,1549/16,488,Lampadius
206,1549/16,488,Lampadius
206,1549/16,491,Gernwein
206,1549/16,493,Mulner
206,1549/16,494,Erich
206,1549/16,494,Erich
206,1549/16,495,Heller
176,1558/4,6,Gombert
176,1558/4,6,Gombert
176,1558/4,6,Gombert
176,1558/4,6,Gombert
176,1558/4,6,Gombert
176,1558/4,8,Desprez
176,1558/4,8,Desprez
176,1558/4,8,Desprez
176,1558/4,8,Desprez
176,1558/4,8,Desprez
176,1558/4,8,Desprez
176,1558/4,8,Desprez
176,1558/4,8,Desprez
176,1558/4,25,Isaac
176,1558/4,28,Mouton
176,1558/4,33,Févin
176,1558/4,49,Morales
176,1558/4,101,Baston
176,1558/4,110,Senfl
176,1558/4,110,Senfl
176,1558/4,110,Senfl
176,1558/4,139,Manchicourt
176,1558/4,141,Crecquillon
176,1558/4,146,Clemens non Papa
176,1558/4,146,Clemens non Papa
176,1558/4,146,Clemens non Papa
176,1558/4,146,Clemens non Papa
176,1558/4,146,Clemens non Papa
176,1558/4,146,Clemens non Papa
176,1558/4,146,Clemens non Papa
176,1558/4,147,Cleve
176,1558/4,161,Jacquet of Mantua
176,1558/4,161,Jacquet of Mantua
176,1558/4,161,Jacquet of Mantua
176,1558/4,161,Jacquet of Mantua
176,1558/4,168,La Fage
176,1558/4,207,Phinot
176,1558/4,230,Paminger
176,1558/4,276,Certon
176,1558/4,307,Piéton
176,1558/4,351,Pionnier
176,1558/4,363,Vaet
176,1558/4,363,Vaet
176,1558/4,363,Vaet
176,1558/4,363,Vaet
176,1558/4,387,Maessens
176,1558/4,387,Maessens
176,1558/4,388,Chastelain
176,1558/4,389,Barbion
176,1558/4,389,Barbion
176,1558/4,390,Wisme
176,1558/4,391,Brandt
176,1558/4,392,Hollander
176,1558/4,392,Hollander
210,BerlGS 7,1,Anonymous
210,BerlGS 7,1,Anonymous
210,BerlGS 7,1,Anonymous
210,BerlGS 7,1,Anonymous
210,BerlGS 7,1,Anonymous
210,BerlGS 7,1,Anonymous
210,BerlGS 7,1,Anonymous
210,BerlGS 7,1,Anonymous
210,BerlGS 7,1,Anonymous
210,BerlGS 7,1,Anonymous
210,BerlGS 7,1,Anonymous
210,BerlGS 7,1,Anonymous
210,BerlGS 7,1,Anonymous
210,BerlGS 7,1,Anonymous
210,BerlGS 7,1,Anonymous
210,BerlGS 7,1,Anonymous
210,BerlGS 7,1,Anonymous
210,BerlGS 7,1,Anonymous
210,BerlGS 7,1,Anonymous
210,BerlGS 7,5,La Rue
210,BerlGS 7,5,La Rue
210,BerlGS 7,5,La Rue
210,BerlGS 7,6,Gombert
210,BerlGS 7,8,Desprez
210,BerlGS 7,8,Desprez
210,BerlGS 7,8,Desprez
210,BerlGS 7,8,Desprez
210,BerlGS 7,10,Sermisy
210,BerlGS 7,10,Sermisy
210,BerlGS 7,10,Sermisy
210,BerlGS 7,10,Sermisy
210,BerlGS 7,11,Verdelot
210,BerlGS 7,11,Verdelot
210,BerlGS 7,15,Brumel
210,BerlGS 7,25,Isaac
210,BerlGS 7,25,Isaac
210,BerlGS 7,25,Isaac
210,BerlGS 7,25,Isaac
210,BerlGS 7,25,Isaac
210,BerlGS 7,28,Mouton
210,BerlGS 7,28,Mouton
210,BerlGS 7,28,Mouton
210,BerlGS 7,28,Mouton
210,BerlGS 7,28,Mouton
210,BerlGS 7,29,Gascongne
210,BerlGS 7,29,Gascongne
210,BerlGS 7,29,Gascongne
210,BerlGS 7,45,Finck
210,BerlGS 7,47,Craen
210,BerlGS 7,48,Festa
210,BerlGS 7,50,Willaert
210,BerlGS 7,50,Willaert
210,BerlGS 7,50,Willaert
210,BerlGS 7,50,Willaert
210,BerlGS 7,50,Willaert
210,BerlGS 7,50,Willaert
210,BerlGS 7,50,Willaert
210,BerlGS 7,50,Willaert
210,BerlGS 7,50,Willaert
210,BerlGS 7,50,Willaert
210,BerlGS 7,50,Willaert
210,BerlGS 7,50,Willaert
210,BerlGS 7,50,Willaert
210,BerlGS 7,50,Willaert
210,BerlGS 7,50,Willaert
210,BerlGS 7,50,Willaert
210,BerlGS 7,50,Willaert
210,BerlGS 7,50,Willaert
210,BerlGS 7,53,Courtois
210,BerlGS 7,54,Moulu
210,BerlGS 7,54,Moulu
210,BerlGS 7,56,Richafort
210,BerlGS 7,56,Richafort
210,BerlGS 7,56,Richafort
210,BerlGS 7,56,Richafort
210,BerlGS 7,69,Lebrun
210,BerlGS 7,104,Hellinck
210,BerlGS 7,110,Senfl
210,BerlGS 7,113,Maistre Jhan
210,BerlGS 7,113,Maistre Jhan
210,BerlGS 7,113,Maistre Jhan
210,BerlGS 7,156,Mahu
210,BerlGS 7,156,Mahu
210,BerlGS 7,161,Jacquet of Mantua
210,BerlGS 7,161,Jacquet of Mantua
210,BerlGS 7,161,Jacquet of Mantua
210,BerlGS 7,166,Stoltzer
210,BerlGS 7,167,Bruck
210,BerlGS 7,167,Bruck
210,BerlGS 7,178,Conseil
210,BerlGS 7,178,Conseil
210,BerlGS 7,178,Conseil
210,BerlGS 7,211,Eckel
210,BerlGS 7,211,Eckel
210,BerlGS 7,260,Haugk
210,BerlGS 7,432,Bucis
210,BerlGS 7,438,Capellus
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,1,Anonymous
98,BerlPS 40013,5,La Rue
98,BerlPS 40013,5,La Rue
98,BerlPS 40013,8,Desprez
98,BerlPS 40013,16,Prioris
98,BerlPS 40013,33,Févin
98,BerlPS 40013,66,Rener
98,BerlPS 40013,66,Rener
98,BerlPS 40013,110,Senfl
98,BerlPS 40013,110,Senfl
98,BerlPS 40013,110,Senfl
98,BerlPS 40013,151,Roselli
216,BerlS 40021,1,Anonymous
216,BerlS 40021,1,Anonymous
216,BerlS 40021,1,Anonymous
216,BerlS 40021,1,Anonymous
216,BerlS 40021,1,Anonymous
216,BerlS 40021,1,Anonymous
216,BerlS 40021,1,Anonymous
216,BerlS 40021,1,Anonymous
216,BerlS 40021,1,Anonymous
216,BerlS 40021,1,Anonymous
216,BerlS 40021,1,Anonymous
216,BerlS 40021,1,Anonymous
216,BerlS 40021,1,Anonymous
216,BerlS 40021,1,Anonymous
216,BerlS 40021,1,Anonymous
216,BerlS 40021,1,Anonymous
216,BerlS 40021,1,Anonymous
216,BerlS 40021,1,Anonymous
216,BerlS 40021,1,Anonymous
